daily_demand,Cluster,Silhouette,mean_temp,pressure,sunshine,precipitation,global_radiation,max_temp,min_temp
continuous,C1 C2 C3,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous
class,meta,meta,,,,,,,
29600.7,C1,0.573892,14.5,100380,0.0,2.4,29,16.2,11.9
27816.5,C1,0.558088,14.1,100400,2.3,2.2,62,16.3,12.0
23577.5,C1,0.489395,14.2,100230,4.8,0.4,83,14.2,12.0
23161.6,C3,0.518581,11.7,101300,4.5,0.0,79,17.0,9.2
29219.6,C3,0.542515,13.4,101770,0.0,0.2,27,19.4,9.8
28454.2,C2,0.525231,16.1,101800,0.2,0.2,32,18.8,12.9
27750.8,C2,0.591579,16.6,102040,5.6,0.0,84,16.0,14.3
29638.1,C3,0.607658,12.1,102490,0.0,0.4,25,15.3,8.2
27870.8,C2,0.513216,11.8,103270,8.2,0.0,99,16.6,8.3
23942,C3,0.625295,10.8,102630,3.0,0.0,61,13.9,5.1
24149.6,C3,0.607915,11.3,102320,2.8,0.0,58,12.9,8.7
30197.7,C3,0.588598,8.0,103080,7.7,0.0,92,13.6,3.1
30279.8,C3,0.631255,9.4,102620,0.4,0.0,32,16.0,5.2
30210.3,C3,0.620828,11.7,101930,1.5,0.2,44,12.4,7.4
31106.7,C3,0.627206,7.5,101600,0.4,0.0,31,14.6,2.6
30444.9,C1,0.515839,10.2,101360,3.9,4.2,62,13.5,5.9
26876,C1,0.474025,10.7,100500,0.5,0.8,31,10.9,7.9
26208.7,C3,0.630162,6.8,101480,4.9,0.0,67,12.1,2.8
31573.8,C1,0.503179,8.1,101790,0.0,5.4,21,9.9,3.8
32147.2,C3,0.638406,7.6,102260,0.3,0.0,27,14.1,5.3
31873.7,C3,0.641362,7.6,102370,1.0,0.0,34,13.3,1.1
29606.3,C1,0.552496,10.4,102000,3.4,7.6,53,10.2,7.5
28775.1,C1,0.472155,8.5,101200,0.5,3.0,28,8.7,6.8
26698.2,C3,0.620646,7.5,101250,3.3,0.0,51,9.1,6.3
33170.9,C3,0.644877,5.3,102570,3.3,0.2,50,11.5,1.5
32958.2,C3,0.639808,7.7,102400,0.0,0.4,18,11.9,3.8
32817.1,C3,0.614694,10.4,102420,0.0,0.0,18,14.8,9.0
31469.1,C3,0.613271,12.2,102350,1.6,0.2,36,10.8,9.5
31959.7,C3,0.633579,5.7,102920,5.8,0.0,61,9.1,0.6
29026.2,C3,0.571397,5.7,102310,0.0,4.0,17,10.5,2.2
28953.2,C3,0.636736,6.8,102350,3.5,1.2,47,12.7,3.0
31751.4,C3,0.613655,8.4,101590,0.0,0.8,17,14.2,4.1
31212.3,C3,0.53981,12.3,101000,0.1,0.0,19,15.9,10.4
29762.5,C1,0.587702,14.1,99790,0.1,2.8,19,12.0,12.2
30135.8,C1,0.48628,10.2,99750,5.4,0.0,55,7.6,8.3
32317.3,C3,0.609029,6.5,101060,0.3,0.0,21,7.8,5.5
29694.2,C3,0.617587,3.2,101650,6.1,0.2,57,10.1,-1.3
32555.6,C3,0.618475,6.5,101370,0.2,0.6,19,7.2,2.9
33693.7,C3,0.608904,4.8,100880,4.1,0.0,45,6.2,2.5
34174.1,C3,0.606087,4.0,101070,0.1,0.0,17,4.3,1.8
34515.2,C3,0.614601,1.9,101240,4.2,0.0,45,7.2,-0.4
34465.3,C3,0.638456,4.0,102090,3.5,0.0,39,7.5,0.8
31985.9,C3,0.637879,5.0,102710,0.0,0.4,13,10.4,2.5
30094.8,C3,0.640768,6.7,102700,0.0,0.2,13,10.0,3.0
33834,C3,0.634374,7.0,103330,0.0,0.0,13,9.4,4.0
33852,C3,0.625868,8.1,103540,0.0,0.0,13,11.6,6.8
32365,C3,0.626884,9.7,102730,0.0,0.2,13,12.5,7.7
31625,C1,0.49199,10.8,101050,0.9,2.8,22,4.6,9.0
34679.6,C3,0.563607,3.3,99870,4.1,0.0,38,6.0,0.9
32801.7,C3,0.631724,3.0,101780,2.2,0.2,29,9.5,0.0
34255.4,C3,0.628578,6.0,103520,0.0,0.0,12,12.0,0.9
33084.1,C3,0.613823,10.2,103550,0.0,0.2,12,11.8,8.3
31026.3,C3,0.613481,10.3,103580,0.0,0.0,12,9.8,8.9
27609.2,C3,0.622305,9.1,103370,0.0,0.0,12,10.7,8.3
25695.5,C3,0.627184,9.3,102470,0.0,0.2,12,11.0,8.0
23755.5,C1,0.576108,9.8,100760,0.0,5.4,12,8.0,8.6
27518.8,C1,0.593085,9.7,99660,0.5,4.6,18,11.6,5.0
25682.3,C1,0.562025,10.3,99490,0.0,2.2,13,8.0,9.0
26426.2,C3,0.53504,6.7,99930,0.2,0.0,16,12.3,5.4
32155.6,C1,0.58222,7.9,100520,0.0,10.6,13,10.8,3.5
31515.6,C1,0.605291,8.2,99630,1.3,8.2,25,12.9,5.7
32892.6,C1,0.54966,9.5,99470,0.1,2.0,15,9.1,6.1
33564.1,C3,0.517609,7.2,99470,2.3,0.2,31,5.8,5.3
30697.7,C3,0.609186,3.4,100980,0.9,0.0,23,6.2,0.9
35388.8,C3,0.635025,3.5,102130,0.0,0.0,13,8.8,1.9
35955.6,C3,0.592762,6.3,100780,0.0,0.4,14,10.4,3.9
34583.3,C3,0.585245,7.5,100480,2.5,0.0,34,7.5,4.5
35088.9,C3,0.631353,5.0,101800,0.0,0.2,14,7.3,2.6
34518.6,C3,0.636697,6.6,102570,0.0,0.2,14,8.4,5.9
30777.2,C3,0.640401,6.8,102010,0.5,0.0,21,9.0,5.3
30559.6,C3,0.583963,6.5,101810,0.0,2.8,14,11.4,4.1
32466.5,C1,0.521143,7.8,99900,0.8,2.4,24,8.3,4.3
33119.9,C3,0.519362,6.7,99520,4.0,0.0,45,11.7,5.1
33563.2,C3,0.576363,6.8,100350,5.3,0.4,52,9.5,2.0
33682.2,C3,0.560751,6.8,100020,3.8,0.0,45,6.8,4.0
32399.3,C1,0.507668,3.1,100360,0.0,4.0,16,10.8,1.5
33183.8,C3,0.616484,6.0,101220,0.7,0.2,25,13.3,1.2
32082.7,C3,0.607441,10.2,101560,0.0,0.2,17,13.3,7.2
31928,C1,0.601377,11.3,100740,0.0,7.0,17,10.9,9.3
32576,C3,0.590341,8.6,100800,5.1,0.0,57,8.7,6.3
33764.6,C3,0.643114,5.2,101890,1.9,0.0,37,11.5,1.7
29577.7,C3,0.6337,7.2,102620,0.0,0.8,18,13.4,3.0
27291.4,C3,0.634614,9.4,103030,0.4,0.0,25,13.5,5.5
31547,C3,0.60919,11.8,102790,0.8,0.4,29,10.3,10.2
32153.5,C3,0.552163,5.0,100550,1.9,2.4,40,7.5,1.1
32586.6,C3,0.580007,4.9,100220,3.5,0.0,52,8.0,2.3
33022.3,C3,0.608041,5.8,101090,2.3,0.4,44,4.1,3.7
31680.1,C1,0.520219,3.8,100810,0.0,5.4,20,5.7,3.4
30247.7,C3,0.635309,4.0,102410,1.1,0.0,35,4.9,2.2
35377.2,C3,0.629531,2.8,102630,2.3,0.0,47,3.9,0.6
35870,C3,0.630556,2.5,101830,3.5,0.0,56,6.2,1.2
35199.9,C3,0.630941,3.0,102040,4.6,0.0,65,7.7,-0.3
33178.6,C3,0.613714,3.0,101060,1.1,0.0,38,10.0,0.0
30784.6,C3,0.55512,4.1,101130,0.0,3.4,23,7.6,-1.8
27962.9,C3,0.584246,4.8,100400,5.8,0.0,77,7.5,2.1
34196.7,C3,0.530068,3.8,100250,0.0,2.4,24,8.3,1.6
34775.6,C1,0.508695,3.4,100490,0.5,5.0,34,10.2,-1.6
31891.3,C3,0.604568,5.9,100800,5.2,0.0,78,10.5,1.6
32309,C3,0.620624,5.2,102410,7.5,0.0,95,10.9,-0.1
29574.2,C3,0.622448,6.3,102240,7.3,0.0,95,10.6,1.7
29662.3,C3,0.638192,6.0,102190,1.3,1.0,47,11.4,1.5
33513.8,C3,0.612404,8.4,101720,0.0,1.4,27,9.8,5.4
31629.2,C3,0.624635,8.6,102050,0.8,0.6,42,7.0,7.3
33557.9,C3,0.639874,4.7,102690,1.7,0.0,53,5.8,2.4
33965.9,C3,0.633444,3.7,102420,3.6,0.0,73,4.7,1.6
33580.4,C3,0.625979,1.9,102140,0.4,0.0,38,6.5,-0.8
32043.4,C1,0.497071,5.8,98980,0.6,0.2,52,10.7,1.6
34584.8,C1,0.536412,7.3,98840,1.4,1.2,65,10.3,3.9
34004.1,C1,0.585709,7.7,98810,1.2,3.8,63,11.2,5.1
33278.4,C1,0.524168,7.9,99430,4.4,1.6,104,11.0,4.6
32606.2,C3,0.529409,7.5,99660,6.7,0.0,129,11.3,4.1
33372.4,C1,0.567088,5.9,100130,0.0,6.4,39,14.2,0.5
28748.3,C1,0.51313,9.8,99480,0.1,0.2,45,12.8,5.5
27930.8,C1,0.603412,9.2,99090,1.3,5.4,69,10.8,5.6
32653.1,C1,0.606258,9.4,98880,0.0,5.0,41,11.4,8.0
32346.9,C3,0.583196,8.2,100690,4.1,0.0,108,13.6,5.0
31453.1,C1,0.543161,10.7,98940,2.7,0.2,93,13.8,7.7
30206.1,C1,0.509605,10.7,99830,5.1,2.0,124,0.8,7.6
33841.6,C3,0.607767,1.9,101560,5.4,0.4,132,8.8,-1.5
34331,C3,0.636037,4.5,102830,3.4,0.0,109,11.2,0.3
31901.9,C3,0.619736,8.2,101960,4.2,0.0,122,13.6,4.4
29995.2,C1,0.530879,9.9,100130,3.1,2.4,108,9.8,6.2
29409.3,C3,0.531988,8.2,100070,0.0,0.0,49,12.3,6.5
26758.4,C3,0.590102,9.8,101080,0.0,0.0,49,13.2,7.2
30162,C1,0.49419,9.1,101720,6.1,4.6,150,15.4,5.0
30846.4,C1,0.577561,10.3,100750,1.7,5.8,91,9.6,5.2
31846.1,C1,0.578655,7.2,100410,1.6,6.2,90,9.1,4.8
27616.1,C1,0.507064,6.7,99760,1.1,1.8,84,9.6,3.7
27886.1,C1,0.575166,8.0,99920,0.1,4.2,60,13.7,3.7
29147.2,C1,0.539519,11.2,99430,0.4,0.4,70,12.0,8.7
29842.5,C1,0.515659,9.4,99430,1.1,0.2,87,10.8,6.8
28253.7,C2,0.50935,7.7,101030,9.0,0.0,200,16.9,4.5
27487.9,C2,0.534659,10.4,101080,8.5,0.0,196,17.9,4.0
26974.1,C1,0.505688,13.2,100540,1.0,1.2,88,11.3,8.4
26571,C1,0.596123,10.2,100810,0.0,9.4,58,9.7,9.1
30434.6,C1,0.600816,8.9,100660,0.0,9.4,59,14.4,8.2
30736.9,C1,0.608598,11.3,100190,0.3,5.8,72,10.3,8.3
30786.1,C3,0.565862,8.8,100690,0.0,0.4,60,10.2,7.2
31316,C3,0.54609,8.5,100400,0.0,0.2,61,13.1,6.8
31074.1,C3,0.549737,9.8,100780,0.0,0.0,61,19.3,6.4
25268.7,C2,0.592317,13.7,101590,8.6,0.0,209,15.2,8.0
25244.6,C3,0.536519,11.9,100960,0.7,0.6,87,15.9,8.7
27083.1,C2,0.586666,11.9,101380,6.3,0.0,182,19.0,8.0
27132.6,C2,0.597248,14.5,102010,2.3,0.0,122,24.6,10.0
21267.1,C2,0.637839,17.8,101060,8.7,0.0,222,16.7,12.0
24969,C2,0.54618,12.2,101590,4.6,0.0,166,17.3,7.7
27591.8,C3,0.524103,14.3,101310,0.0,0.2,67,15.8,11.3
25716.8,C2,0.582507,11.8,101200,8.3,0.4,220,16.1,7.8
25473.3,C2,0.538995,11.3,101570,8.9,2.4,229,12.4,6.6
29126.9,C1,0.546038,9.7,100760,0.0,3.8,69,9.1,7.0
26207.9,C3,0.585206,8.4,100970,0.0,0.2,69,8.0,7.8
25240.1,C3,0.549677,7.3,101090,0.0,2.2,70,10.6,6.7
27932.4,C3,0.542881,8.0,100650,0.0,1.2,70,14.8,5.4
27026.8,C3,0.514486,8.6,100960,7.9,1.0,222,15.0,2.3
27171,C1,0.524897,11.9,100660,4.0,3.8,165,18.1,8.9
27112.5,C2,0.571651,10.8,101890,10.5,0.0,259,20.0,3.6
26694.6,C2,0.62862,14.1,102340,8.4,0.0,232,22.8,8.1
24996.3,C2,0.639259,19.1,101010,11.4,0.0,276,20.8,11.8
25474.1,C2,0.616436,14.8,100910,10.1,1.4,260,18.0,8.7
24688.7,C2,0.626282,13.9,101490,9.4,0.0,252,18.0,9.9
24572,C2,0.536905,12.2,101550,5.8,0.0,201,15.0,6.3
23602.5,C1,0.594648,12.7,101270,0.5,9.2,98,18.6,10.3
21743.6,C2,0.619768,13.5,101510,5.7,0.0,201,21.0,8.4
24143.9,C2,0.62936,14.8,102010,11.1,0.0,278,23.2,8.5
25467.3,C2,0.562269,13.8,102510,2.1,0.0,139,18.0,11.7
24693.1,C2,0.647387,15.9,101620,6.7,0.0,222,23.5,9.1
25677.3,C2,0.554306,14.9,102010,1.1,1.0,120,18.8,10.5
25966.2,C2,0.604058,15.2,101820,1.1,0.0,120,26.6,11.5
20108.6,C2,0.656793,21.3,101560,8.4,0.0,250,24.8,15.2
21304,C2,0.649788,20.2,101820,6.8,0.0,227,17.9,15.6
26349,C2,0.586525,16.3,101340,0.0,0.0,82,23.5,13.2
26086.7,C2,0.635705,18.7,101490,1.8,0.0,139,24.0,13.9
25465.1,C2,0.648746,19.9,101760,3.0,0.0,165,24.4,15.8
22359.8,C2,0.659758,19.6,101830,6.4,0.0,224,27.0,14.9
21018.1,C2,0.651885,20.1,101810,9.0,0.0,263,19.8,13.3
25490.4,C2,0.587932,17.4,101660,0.3,0.0,97,18.8,15.1
25450.8,C2,0.654227,15.4,101690,5.4,0.0,209,23.0,12.1
24424,C2,0.629035,16.0,101560,11.6,0.0,299,21.4,9.0
25271.1,C2,0.601124,17.1,101640,0.4,0.0,102,23.0,12.9
25278.6,C2,0.662641,18.5,101700,6.3,0.0,225,21.9,14.0
21499.5,C2,0.654979,17.5,101600,3.9,0.0,184,24.0,13.1
20940,C2,0.656634,19.0,101470,9.0,0.0,265,25.4,14.0
23972.9,C2,0.587154,18.9,101390,12.1,0.0,37,18.6,12.3
25297.1,C2,0.643514,15.7,101690,3.3,0.0,174,23.3,12.8
24519.6,C2,0.650274,16.4,101810,6.9,0.0,235,23.9,9.4
23381.3,C2,0.659615,19.2,101220,5.9,0.0,219,23.4,14.5
24263.6,C2,0.649898,17.4,101630,9.2,0.0,269,20.5,11.5
21794.3,C2,0.636106,17.2,101440,2.6,0.2,160,20.1,13.9
21338.4,C2,0.621321,16.6,101630,1.2,0.2,127,26.6,13.1
23926.1,C2,0.660102,20.6,101880,7.5,0.0,244,24.8,14.6
25536.9,C2,0.635099,21.0,102250,2.1,0.0,149,26.1,17.2
24731.3,C2,0.651105,20.4,102040,4.2,0.0,191,20.6,14.7
21125.9,C2,0.637334,17.9,102810,10.4,0.0,285,26.5,11.6
24606.1,C2,0.649514,20.5,102450,7.3,0.0,241,28.8,12.7
25299.6,C2,0.650533,20.4,101520,7.9,0.0,248,30.1,13.9
24947,C2,0.648243,19.1,102390,9.9,0.0,274,24.4,15.4
25580.2,C2,0.657966,19.1,102180,8.1,0.0,248,25.1,13.9
25798.5,C2,0.649084,19.4,102150,3.8,0.0,179,27.5,13.7
25366.8,C2,0.651127,21.6,102180,5.9,0.0,214,28.9,15.7
25843.8,C2,0.643498,22.9,101330,10.4,0.0,277,25.0,15.9
25737.3,C2,0.658233,19.4,101580,8.5,0.0,251,26.5,13.8
25923.2,C2,0.654461,20.8,101820,6.3,0.0,218,29.0,15.1
25459.7,C2,0.659595,21.6,101810,7.3,0.0,232,25.2,14.2
22136.2,C2,0.644741,22.7,101380,6.0,0.0,212,28.9,16.9
20593.1,C2,0.556544,18.2,100590,0.0,1.2,73,24.2,15.6
24430.6,C2,0.561944,20.1,101070,3.5,5.4,165,25.5,16.1
23635.9,C2,0.651207,20.7,101610,9.9,0.0,259,26.5,15.9
24518.1,C2,0.645774,19.9,101090,8.9,0.4,238,18.4,14.4
25106.2,C1,0.551423,17.1,101380,0.2,8.0,81,21.0,15.7
24036,C2,0.634306,15.9,101790,5.2,2.4,184,22.5,10.8
21488.8,C2,0.643568,15.9,102150,6.7,0.6,205,22.4,9.3
21890.6,C2,0.570062,19.4,101070,0.0,1.6,67,25.2,16.3
25026.2,C2,0.619575,20.2,100740,2.3,0.0,132,26.6,15.2
25254.3,C2,0.651588,19.9,101600,3.8,0.0,158,25.7,13.1
24345.9,C2,0.60195,20.6,101720,1.6,2.2,116,21.4,15.6
23291.4,C2,0.653988,17.1,101950,8.6,0.0,223,22.5,10.6
21282.9,C2,0.604221,18.9,102080,0.2,0.0,76,28.3,15.3
21145.5,C2,0.64775,22.9,101860,5.5,0.0,179,26.2,17.5
25895.8,C2,0.639241,22.2,101990,3.9,0.0,154,27.3,18.3
25862.7,C2,0.649488,22.6,101900,8.7,0.0,219,24.1,18.0
25738,C2,0.601849,19.7,101700,0.6,1.0,87,22.9,15.3
25071.8,C2,0.636661,20.1,101290,3.7,0.2,148,21.0,17.3
23175.4,C2,0.548262,15.8,101350,6.3,5.4,184,20.0,10.7
20763.4,C2,0.618042,14.1,101490,8.5,0.0,211,18.4,8.2
21797.5,C1,0.591172,14.6,100950,0.0,11.0,60,19.7,10.8
21346.8,C2,0.611409,16.4,101200,1.9,0.0,113,21.1,13.1
25739.7,C1,0.517572,18.4,101710,2.1,7.6,116,20.1,15.6
25696.1,C2,0.610609,16.8,101600,1.7,0.0,107,21.0,13.4
25296.8,C2,0.644866,15.7,102310,8.4,0.0,202,22.5,10.4
24335.3,C2,0.648364,16.9,102340,6.2,0.0,174,24.5,11.2
25557.9,C2,0.652831,18.2,102060,8.3,0.0,187,20.7,11.9
26293.1,C2,0.622797,16.6,102100,2.9,0.0,118,22.6,12.5
25964.9,C2,0.655539,18.2,102070,6.1,0.0,159,22.6,13.8
26367.1,C2,0.647479,16.9,101640,6.4,0.2,161,20.4,11.2
24385.8,C2,0.62334,14.3,101620,10.8,0.0,207,21.0,8.3
22960.2,C2,0.555501,14.9,101800,0.9,0.0,79,24.7,8.9
21110.1,C2,0.646794,19.6,101790,4.1,0.0,129,22.7,14.4
25075.1,C2,0.656223,18.1,102100,7.8,0.0,171,25.2,13.4
26146.3,C2,0.546968,20.8,101910,1.3,3.2,85,15.6,16.4
26529.5,C2,0.518199,13.8,102290,0.1,0.0,56,20.9,11.9
25542.6,C2,0.605727,14.3,102300,10.4,0.0,192,18.6,7.7
25287.4,C2,0.577634,14.4,102100,2.5,0.0,101,22.1,10.3
22674.9,C2,0.639632,16.2,102320,6.9,0.0,154,24.2,10.4
21712.5,C2,0.651454,17.9,101860,6.4,0.0,147,25.3,11.7
25492.2,C2,0.646331,21.3,101370,9.5,0.0,176,23.5,17.3
24707.6,C2,0.627744,20.0,100890,4.1,0.2,118,23.7,16.5
24814.6,C2,0.633964,20.2,101240,4.1,0.0,117,21.9,16.7
26677.6,C1,0.532231,18.9,100910,0.5,4.6,61,17.7,16.0
23790.1,C2,0.580596,14.2,100860,8.9,0.6,164,13.3,10.6
23593.9,C3,0.516809,11.9,101960,3.8,2.4,108,16.2,9.0
25865.7,C2,0.600871,15.9,102650,11.0,0.0,171,17.5,8.5
25802.1,C2,0.600556,14.8,103000,7.5,0.0,139,18.3,12.0
23337.6,C3,0.594913,10.5,102040,3.2,0.0,93,16.7,5.6
26668.1,C2,0.553744,11.8,102550,7.4,0.0,133,20.2,6.9
26020.6,C2,0.548821,15.2,102100,2.4,0.0,81,19.5,10.2
27587.2,C2,0.58985,15.6,102670,5.2,0.0,110,18.3,11.6
27562.5,C2,0.519968,14.6,102450,0.4,0.0,49,21.6,10.9
27336.4,C2,0.509458,17.0,101540,3.1,0.0,86,10.3,12.4
24945,C1,0.591752,10.3,101180,0.0,10.4,36,14.6,10.3
23846.1,C3,0.507452,10.1,102240,7.9,0.0,128,17.3,5.6
27083.4,C3,0.545307,12.0,102110,1.6,0.0,65,21.1,6.7
25928,C2,0.625661,15.2,101840,10.0,0.0,141,24.1,9.3
26589.9,C2,0.626019,16.8,101200,9.6,0.0,136,21.4,9.5
26737.5,C1,0.489893,18.1,100450,1.7,3.0,63,21.5,14.9
25988.2,C2,0.584775,17.5,100960,2.0,0.8,66,23.7,13.5
28769.8,C3,0.526594,12.9,101110,0.0,0.2,31,20.4,9.8
28562.3,C2,0.570384,16.4,101580,4.0,1.4,82,16.0,12.4
28700.4,C3,0.54754,13.7,101980,0.0,0.4,30,16.8,11.3
28108.5,C2,0.514861,13.1,102650,5.3,0.0,91,17.0,9.3
27546.9,C2,0.506162,11.1,102700,8.5,0.0,113,18.6,5.1
24379.7,C2,0.516527,12.3,103080,7.5,0.0,104,19.1,6.1
23455,C2,0.522245,13.7,102830,8.7,0.0,111,13.7,8.2
27133.9,C3,0.576818,10.9,103120,3.3,0.0,68,17.9,5.8
27495.6,C2,0.492001,13.7,102840,5.2,0.0,82,15.0,9.5
28709,C3,0.609872,10.2,102190,5.9,1.0,86,11.4,5.3
27616.1,C3,0.588974,10.2,101220,3.2,0.2,64,7.0,9.0
26405.2,C3,0.627682,4.7,101440,3.8,0.6,68,10.7,2.3
25969.7,C3,0.641506,7.3,101800,3.7,0.2,67,9.5,4.0
30954.9,C3,0.593153,5.7,100760,7.2,0.0,90,9.1,1.9
31876.1,C3,0.523746,6.7,99730,0.0,0.0,24,14.0,4.2
31185,C1,0.547644,8.3,100630,0.0,4.0,23,11.7,5.2
26105,C3,0.627074,8.7,102280,5.5,0.0,73,13.6,2.7
26674.1,C3,0.569834,10.8,101060,0.5,0.0,31,16.3,7.9
30390.4,C1,0.478297,12.1,100390,1.4,0.0,40,15.6,7.8
29856.8,C1,0.617706,12.0,99930,0.3,7.0,27,14.7,8.4
29579.3,C1,0.593915,12.9,99770,0.9,2.8,34,14.4,11.2
29837.3,C3,0.602123,9.3,101360,6.5,0.0,74,14.1,4.3
29601.8,C1,0.60468,9.9,100390,1.1,8.0,35,15.0,5.7
26104.3,C1,0.492113,10.0,99920,5.5,0.6,65,14.8,5.8
29267.1,C3,0.559955,11.9,100920,4.3,0.0,57,14.0,9.0
29295,C3,0.571647,10.9,102030,5.7,0.0,64,14.8,7.9
29443.9,C3,0.526536,12.0,102220,6.6,0.2,68,14.8,9.2
30547.7,C3,0.608195,12.0,102070,0.1,0.0,21,11.0,9.2
30724.9,C3,0.607494,10.8,102500,0.0,0.0,18,12.3,10.7
26914.9,C3,0.607239,9.4,102670,6.1,0.0,63,11.7,6.5
30863.1,C3,0.589192,7.3,102040,1.7,2.8,35,5.5,5.7
34133.6,C3,0.620248,4.3,101200,3.2,0.0,44,6.6,0.2
34708.9,C3,0.62097,2.6,101760,0.1,0.2,19,8.6,-1.3
33878.3,C3,0.619787,4.7,101390,0.0,0.4,16,9.4,0.7
29840.4,C3,0.596589,8.0,100980,0.0,0.0,16,8.6,6.6
29132.1,C3,0.601771,7.5,101060,0.0,0.0,15,8.2,6.5
33151.8,C3,0.620172,6.2,101370,0.0,0.0,15,13.2,4.2
33947,C1,0.554875,7.7,101360,0.0,7.4,15,14.0,2.1
31742.8,C1,0.493512,8.2,100690,0.0,3.0,15,13.9,2.3
30508.4,C1,0.54881,12.9,100150,0.1,1.4,17,11.9,12.0
30194.8,C1,0.542903,9.0,100690,4.9,4.0,48,13.9,6.1
28811,C1,0.573685,9.9,100330,0.0,3.8,14,15.8,6.0
26612.4,C1,0.526952,12.7,99720,1.2,0.0,25,13.7,9.6
30946.1,C1,0.575156,12.2,100110,1.5,2.8,27,10.4,10.8
33613.5,C3,0.567423,6.0,102060,3.0,4.0,35,13.1,1.5
33629.6,C3,0.605628,8.4,101410,0.0,1.0,13,13.3,3.8
31660.4,C1,0.546235,11.3,101360,0.0,4.2,13,12.4,9.3
29760.4,C1,0.587969,12.0,100380,1.1,3.6,23,12.5,11.6
27035.7,C1,0.508942,9.7,100240,0.7,1.6,20,11.0,6.8
27388.1,C3,0.556993,9.8,100930,3.3,1.2,35,9.4,8.5
33011.8,C3,0.641229,6.8,102660,0.0,0.0,12,9.3,4.3
33092.9,C3,0.633877,5.5,102160,0.2,0.0,15,5.5,3.4
34675.4,C3,0.629836,1.9,102290,2.0,0.0,28,8.1,-1.2
30465.7,C1,0.517956,5.9,100590,1.4,4.2,24,10.7,2.4
33232.1,C3,0.636598,7.0,101600,4.3,0.0,39,10.4,3.4
32428.5,C3,0.551093,7.8,100450,1.8,0.8,26,13.2,5.6
31623.4,C1,0.597705,9.5,100580,1.9,7.0,27,12.9,5.8
30283.6,C1,0.486519,10.1,100120,0.3,0.4,16,12.0,7.2
27070.4,C1,0.515427,10.4,101540,1.5,3.8,25,13.2,8.8
28012.8,C3,0.563387,9.8,101780,0.0,2.8,12,8.3,6.5
28736.3,C3,0.639788,6.5,103180,2.1,0.2,28,8.6,4.7
25373.6,C3,0.636391,6.8,103060,0.0,0.0,12,7.9,4.0
28557.5,C3,0.647659,5.4,102650,2.5,0.0,31,10.8,2.9
28690.5,C3,0.642443,6.9,103050,1.4,0.0,24,12.3,3.0
26072,C3,0.626213,9.8,103240,0.0,0.0,12,10.4,7.3
26531,C3,0.626852,8.4,103520,0.0,0.0,12,10.1,6.5
26960.3,C3,0.615924,9.4,103580,0.0,0.0,13,10.7,8.8
25297.2,C3,0.627654,7.8,103570,0.5,0.0,19,6.4,4.8
31730.8,C3,0.631801,8.6,103230,0.0,0.0,13,9.3,6.0
33590,C3,0.638582,3.9,102970,3.1,0.0,37,7.3,1.9
34996.7,C3,0.631563,3.8,103060,0.0,0.0,14,9.1,0.2
33572.9,C3,0.637686,5.3,103020,0.2,0.0,17,11.0,1.6
28472.8,C3,0.635967,8.7,102320,0.0,0.0,14,11.7,6.4
26739.9,C3,0.600235,10.2,101440,0.1,0.0,16,9.8,8.6
32229.7,C3,0.636227,8.6,102030,1.8,0.0,31,9.7,7.4
32218.1,C3,0.636181,5.5,101940,0.1,0.2,17,9.9,1.4
32332.8,C1,0.553818,8.1,100590,0.0,5.2,15,5.1,6.2
32905,C3,0.610569,3.6,101130,6.1,0.0,56,7.1,2.1
34512.6,C3,0.618924,2.9,101630,0.8,0.0,25,5.5,-1.4
31557.9,C3,0.603912,3.0,100980,0.0,0.0,16,5.7,0.6
32762.2,C3,0.628985,6.1,101400,2.8,0.0,43,10.8,-0.2
28429.4,C1,0.572528,7.8,100250,0.3,5.8,23,6.7,4.7
27541.2,C1,0.49944,5.2,99190,1.9,1.0,38,6.0,3.7
31185.1,C3,0.596284,2.9,100690,5.7,0.0,67,7.4,0.5
33361,C3,0.625579,4.2,101850,0.0,0.2,20,9.5,-1.2
34433.2,C3,0.553357,7.2,102310,0.0,4.2,21,11.5,5.0
32998.6,C1,0.478442,8.6,101630,0.7,4.0,32,10.5,5.7
31710.9,C3,0.554244,8.3,100610,5.3,1.2,70,11.1,6.1
31094.5,C1,0.605016,8.8,99910,0.0,7.0,22,10.8,6.4
27466,C1,0.511213,8.7,100040,3.7,2.0,61,8.0,6.5
28640.9,C1,0.493351,6.8,99780,0.9,1.0,37,9.2,5.7
32554.4,C3,0.643617,5.5,102340,4.2,0.0,66,12.3,1.8
31484,C3,0.637344,6.9,103320,2.6,0.0,54,12.9,1.5
31508.5,C3,0.623818,8.8,103310,2.7,0.0,56,13.9,4.8
27349.4,C3,0.634863,7.5,102270,0.0,0.0,25,15.1,3.1
25553.3,C3,0.623316,9.4,101600,5.8,0.0,84,9.7,3.7
30254.2,C3,0.545801,8.4,101540,0.0,2.8,26,12.5,7.2
30505.1,C3,0.632682,7.2,101860,5.3,0.0,83,13.3,1.9
30185.1,C3,0.621366,9.4,102000,3.8,0.0,72,15.3,5.5
29587.6,C3,0.575023,10.8,102640,5.4,0.0,86,15.3,6.2
29325.8,C3,0.547249,10.7,103450,5.9,0.0,91,16.7,6.0
30760.3,C3,0.612397,8.9,101590,0.7,1.4,46,11.2,4.7
