daily_demand,date_format,Predicted_daily_demand,Fold,Month,mean_temp,pressure,cloud_cover,Year,sunshine,precipitation
continuous,time,continuous,1 2 3,continuous,continuous,continuous,continuous,continuous,continuous,continuous
class,meta,meta,meta,,,,,,,
25365.1,31-05-2014 00:00,27314.1,3,5,13.7,102520,5,2014,5.1,0
29704.6,19-10-2016 00:00,29216.8,3,10,11.2,102130,7,2016,1.5,0
34085.6,04-02-2009 00:00,32636.8,3,4,12,102030,4,2009,6.2,0
19947.7,22-06-2020 00:00,20599.3,3,6,17.2,102440,3,2020,7.7,0
26351.1,20-12-2020 00:00,27952.2,3,12,8.6,101170,1,2020,3.3,0.6
24358.7,22-05-2019 00:00,22758.2,3,5,16.4,101960,5,2019,9.4,0
25071.8,23-08-2018 00:00,23699.7,3,8,20.1,101290,6,2018,3.7,0.2
22588.5,19-08-2019 00:00,23071.5,3,8,17.2,101410,3,2019,7.5,0.6
33324.6,01-09-2017 00:00,31738,3,1,8.7,101930,7,2017,0,3
30344.2,09-03-2013 00:00,26688.8,3,9,20.1,102700,2,2013,4.2,0
27831.8,05-09-2017 00:00,26497.7,3,5,10.7,102230,5,2017,5.6,0
37679,02-08-2013 00:00,35678.6,3,2,3,101960,5,2013,4.6,0.2
18564.9,07-12-2020 00:00,20403.5,3,7,17.6,102750,7,2020,11,0
34533.3,25-11-2011 00:00,32921,3,11,11,102450,3,2011,5,0
24971.9,07-04-2010 00:00,27271.4,3,7,18.8,102010,3,2010,8.6,0
32172.1,16-05-2012 00:00,29842.8,3,5,9,102530,4,2012,8,0
29044,25-07-2011 00:00,27299.8,3,7,17.5,100930,3,2011,11.2,0
29774.4,16-11-2014 00:00,31323.5,3,11,9.4,99950,6,2014,0,8
38249.4,03-03-2010 00:00,36192.4,3,3,4.7,102110,7,2010,0.6,0
29325.8,22-02-2019 00:00,29004,3,2,10.7,103450,5,2019,5.9,0
39581.7,02-12-2013 00:00,35676,3,2,1.6,101530,8,2013,0,0.2
33543,23-02-2016 00:00,32537.8,3,2,5.6,101710,4,2016,5.7,0
32941.6,03-12-2015 00:00,30825.9,3,3,9.8,102530,3,2015,7,0
29691.6,15-07-2011 00:00,26986.6,3,7,18.8,101650,4,2011,9.9,0.6
28743.8,11-06-2020 00:00,28178,3,11,6.8,103040,6,2020,3,0.2
31121.4,29-01-2020 00:00,30459.8,3,1,6,100810,4,2020,4.8,0
27947.8,10-03-2010 00:00,31635.7,3,10,15,99600,8,2010,0.7,3.8
26137.6,27-05-2016 00:00,25051.5,3,5,16.6,101670,5,2016,7.3,0
28811,12-01-2018 00:00,28590.7,3,12,9.9,100330,7,2018,0,3.8
26296.4,10-09-2020 00:00,26091.6,3,10,10.6,101860,3,2020,1.4,2
28800.8,17-04-2015 00:00,28172.3,3,4,12,102030,2,2015,7.2,0
29862.8,09-02-2011 00:00,27891.7,3,9,20,101090,1,2011,8.6,0
25549.1,25-04-2019 00:00,26037.7,3,4,12.7,99870,5,2019,3.1,0
25450.8,06-05-2018 00:00,23851.6,3,6,15.4,101690,6,2018,5.4,0
25710.5,31-08-2009 00:00,29125.1,3,8,21.4,101040,6,2009,5,0
37653.9,21-03-2013 00:00,34050.4,3,3,3.6,101580,7,2013,1.3,6
33598.8,03-02-2013 00:00,34178.4,3,3,4.2,102790,6,2013,1.2,0
28765.2,10-10-2016 00:00,29018.4,3,10,10.1,102620,2,2016,7.1,0
26536.1,20-08-2011 00:00,27635.5,3,8,17.8,101830,5,2011,7.6,3.4
29205.1,28-04-2011 00:00,30480.8,3,4,11.5,101940,4,2011,6.1,0
32410.8,20-04-2010 00:00,31584.8,3,4,10.1,101870,3,2010,10.3,0
31017.7,24-06-2010 00:00,26929.6,3,6,19.8,101930,2,2010,8.9,0
20790,28-07-2019 00:00,23326.6,3,7,19.9,100600,6,2019,1.3,0
29844.8,30-08-2012 00:00,29082.1,3,8,15.7,101690,5,2012,2.5,0
27342,21-09-2013 00:00,30189.2,3,9,14.4,102450,4,2013,0,0
27552.6,03-11-2017 00:00,29223.6,3,3,12.9,101820,7,2017,2.4,0
33526.5,30-01-2018 00:00,32521.5,3,1,4.4,102840,4,2018,3.8,0.6
29357.4,31-08-2012 00:00,29063.6,3,8,12.4,102900,3,2012,9.3,0
19936.9,06-05-2020 00:00,23440.4,3,6,11.476,99710,4,2020,1.2,1
26326,30-08-2017 00:00,26806.6,3,8,14.4,101340,8,2017,0.2,3.6
27035.7,12-08-2018 00:00,28899.9,3,12,9.7,100240,4,2018,0.7,1.6
34039,01-10-2017 00:00,32613,3,1,6.1,101120,5,2017,1.4,0
30883.8,22-05-2009 00:00,30178.9,3,5,13.9,101710,5,2009,7.9,0
27696.5,26-09-2016 00:00,28074.2,3,9,14.2,102200,5,2016,0.8,0.8
28812.4,04-04-2017 00:00,29216.3,3,4,11.8,102600,8,2017,0,0
30558.6,11-10-2013 00:00,32650.5,3,11,7.3,101590,2,2013,7.9,1
27441.9,06-02-2015 00:00,27215.5,3,6,15.4,100510,7,2015,1.6,0
34004.1,03-06-2018 00:00,29980.6,3,3,7.7,98810,7,2018,1.2,3.8
30962.8,09-07-2010 00:00,29815.9,3,9,16.3,100090,5,2010,5.5,1.4
32455.6,04-07-2011 00:00,29915.6,3,4,14.9,102740,1,2011,10.5,0
28309.9,17-10-2016 00:00,28504.3,3,10,13.7,101820,4,2016,4.7,1.8
29637.3,09-04-2014 00:00,27569.7,3,9,17.4,101870,4,2014,1.9,0
36371.1,15-03-2011 00:00,33277.9,3,3,10.2,101440,6,2011,5.1,0
26971.5,06-10-2016 00:00,25071.9,3,6,18.8,101360,7,2016,3.1,0
24024.8,15-06-2017 00:00,27443.5,3,6,20,101490,2,2017,12.4,0
29441.9,23-08-2010 00:00,29032.7,3,8,19.2,99960,6,2010,3.1,0
26205.2,26-10-2019 00:00,27029.2,3,10,14.6,100850,8,2019,0,4.2
33333.1,27-10-2009 00:00,32586.1,3,10,15.1,101890,6,2009,2.4,0
34973.1,21-03-2011 00:00,33238.1,3,3,9.2,103430,5,2011,3.1,0
27747.6,08-09-2013 00:00,26233.2,3,8,20.2,101900,5,2013,4.7,0
29533.9,27-06-2013 00:00,26894.3,3,6,16.3,102640,5,2013,5,1.4
26694.6,05-04-2018 00:00,24631.3,3,5,14.1,102340,4,2018,8.4,0
25738,22-08-2018 00:00,24723.6,3,8,19.7,101700,6,2018,0.6,1
27487.9,04-06-2018 00:00,27078.1,3,4,10.4,101080,2,2018,8.5,0
25510.9,09-11-2011 00:00,28797.5,3,9,17.9,100500,5,2011,6.7,0.2
27458.2,05-04-2009 00:00,33916.6,3,5,9.2,102680,6,2009,0.5,0
29133.4,14-08-2013 00:00,26844.6,3,8,17.3,102280,3,2013,5.7,1
24643.1,27-10-2019 00:00,28586.6,3,10,8,102330,2,2019,5.3,0
27515.1,01-04-2020 00:00,31036.1,3,1,5.6,103400,7,2020,2.7,0
33335.8,14-04-2010 00:00,32867.2,3,4,9.7,102140,6,2010,2.5,0
30979.1,05-11-2012 00:00,28318.2,3,5,13.6,102240,4,2012,9.5,0
32533.2,04-02-2012 00:00,31176.6,3,4,9.6,101090,1,2012,10.2,0
28879.4,05-06-2014 00:00,27106.2,3,5,15.4,100590,5,2014,6.9,0.8
26407,09-04-2010 00:00,29824.8,3,9,16.7,102110,3,2010,4.5,0
31031.8,18-11-2012 00:00,34029.2,3,11,5.6,101470,2,2012,7,0.2
31596.4,04-01-2015 00:00,30285.6,3,4,8.2,102260,4,2015,4.6,1.6
23867,28-05-2019 00:00,24486,3,5,13.8,101270,6,2019,4.7,0
32292.8,27-11-2015 00:00,30813.3,3,11,10.7,101120,8,2015,0.1,1.2
37055.9,21-12-2011 00:00,33436.2,3,12,9.5,101800,8,2011,0.1,0
30888.1,31-03-2013 00:00,33796.9,3,3,1.8,101460,4,2013,4.1,0
26851.7,10-03-2017 00:00,27421.3,3,10,12.9,102270,3,2017,6.5,0
25397.9,24-04-2016 00:00,29710.1,3,4,6.7,102010,7,2016,2.9,0
30254.2,18-02-2019 00:00,29869.9,3,2,8.4,101540,6,2019,0,2.8
25360.3,06-08-2017 00:00,26773.8,3,6,15.6,101000,8,2017,0,1
36316.2,12-03-2014 00:00,32672.6,3,12,6.2,102320,4,2014,1.5,0.4
30618.3,10-07-2011 00:00,31541.1,3,10,13,101820,4,2011,1.4,0
40153.4,02-09-2010 00:00,37566,3,2,3,101180,5,2010,3.2,0.2
26979.3,05-01-2019 00:00,25758.1,3,5,12.5,101890,6,2019,3.8,0
29632.9,15-08-2011 00:00,28156,3,8,16.9,101600,4,2011,7.9,0
30015.1,12-10-2016 00:00,29524.4,3,12,12,102090,8,2016,0,4.4
34622.4,11-06-2013 00:00,31377.2,3,11,12.5,99950,8,2013,0,3.2
31547,29-01-2018 00:00,30234.7,3,1,11.8,102790,6,2018,0.8,0.4
35790.8,01-09-2012 00:00,34713.3,3,1,9.8,102970,7,2012,0.5,0.2
25994.4,06-09-2012 00:00,27613,3,6,15.2,100980,4,2012,7.7,0
25862.7,21-08-2018 00:00,22210.3,3,8,22.6,101900,4,2018,8.7,0
30294,06-07-2011 00:00,28270.7,3,6,14.3,100400,3,2011,8.9,0
31680.1,02-03-2018 00:00,32126.3,3,2,3.8,100810,8,2018,0,5.4
28505.5,14-07-2015 00:00,26163.9,3,7,19.9,101710,8,2015,0.5,2.4
35953.5,04-03-2013 00:00,33733.7,3,4,2.8,101760,5,2013,2.4,0
32929.6,24-01-2020 00:00,30809.8,3,1,6.5,102380,8,2020,0,0
33045.4,12-07-2016 00:00,30325.3,3,12,9.2,102630,8,2016,0.3,0
24236.2,18-07-2019 00:00,23109.4,3,7,20.2,101050,6,2019,2.5,0
20593.1,29-07-2018 00:00,25319.9,3,7,18.2,100590,8,2018,0,1.2
24379.7,20-10-2018 00:00,27696.2,3,10,12.3,103080,4,2018,7.5,0
33312.6,05-04-2012 00:00,32672.9,3,5,8.6,100700,8,2012,0,0
21008.4,31-08-2020 00:00,24634.1,3,8,13.3,102190,7,2020,2.5,0
24036.3,09-12-2015 00:00,26583.2,3,9,18.3,100770,6,2015,4.9,0
29890,29-09-2014 00:00,28719.7,3,9,16.2,102010,3,2014,0.1,0.8
32340.7,01-11-2014 00:00,34666.4,3,1,6.8,101860,3,2014,6.7,0
28871.1,08-01-2012 00:00,27935.4,3,8,18.2,100920,5,2012,2.1,0.4
24514.1,10-07-2017 00:00,28127.2,3,10,13.5,101820,7,2017,0,0.4
31409.8,07-03-2009 00:00,27518.7,3,7,22.4,101280,6,2009,4.7,0
29900.6,27-09-2013 00:00,29221.6,3,9,14.6,101610,5,2013,7,0
32763.4,13-05-2010 00:00,31679.8,3,5,8.3,101460,4,2010,6.5,0
37205.7,12-07-2011 00:00,34289.1,3,12,6.8,100890,2,2011,6,0
29633.6,23-09-2014 00:00,28820.2,3,9,13.5,102050,1,2014,5.5,1.4
30842.1,28-06-2012 00:00,25404.6,3,6,22.2,100510,3,2012,9.4,0
22212.4,26-06-2016 00:00,27250.5,3,6,16.6,101770,7,2016,0,1.2
31673.8,20-05-2010 00:00,29641.9,3,5,16.6,103180,4,2010,2.8,0
24686.5,13-04-2019 00:00,27950.9,3,4,5.2,102730,3,2019,6.6,0
29893.8,08-02-2011 00:00,25971.1,3,8,23,101380,4,2011,5.8,0
30802.8,02-05-2017 00:00,32811.7,3,2,4.2,100360,7,2017,0,0
35110.1,31-01-2009 00:00,37990.8,3,1,4.2,101170,4,2009,2.6,0
30042.6,04-04-2016 00:00,28793.9,3,4,11,100230,7,2016,3.2,0.2
33184.2,11-01-2011 00:00,31618.6,3,11,13.7,100940,4,2011,2.9,0.2
29301.8,11-01-2019 00:00,27755.4,3,11,11.8,99920,8,2019,0,1.4
30245.2,07-06-2009 00:00,28490.4,3,7,18.6,100520,4,2009,6.1,2
23262.4,24-09-2017 00:00,26064,3,9,16.8,101930,5,2017,7.7,6.4
22878.5,16-07-2020 00:00,24221,3,7,11.476,102030,6,2020,1,0
29558.2,25-06-2013 00:00,26442.7,3,6,16,102890,5,2013,7.9,0
20091.1,29-06-2020 00:00,20839.1,3,6,16.9,100980,5,2020,7.2,0
31417.5,18-05-2012 00:00,30557.7,3,5,12.7,100440,6,2012,0.7,0
38083.3,29-11-2012 00:00,34847.7,3,11,4,101290,2,2012,5.3,0
34981.5,20-11-2014 00:00,31535.8,3,11,8.8,102430,3,2014,3.7,0.2
20808.8,06-08-2019 00:00,22987.3,3,6,15.6,101140,5,2019,7.6,0
31245.2,24-10-2014 00:00,29675.7,3,10,15.5,101470,7,2014,0,0.2
31083.9,20-10-2015 00:00,29473.7,3,10,12,102660,4,2015,3.4,3.8
35248.3,29-11-2011 00:00,33871.9,3,11,8.6,100960,6,2011,0,0.4
22718.1,06-03-2019 00:00,23273.5,3,6,16.3,101240,3,2019,6.8,0
29470.7,27-03-2019 00:00,28148.3,3,3,9,103520,6,2019,2.4,0
27029.4,23-07-2015 00:00,26156.4,3,7,16.9,101730,5,2015,4.7,0
18832.1,13-06-2020 00:00,21744.9,3,6,18.7,100770,4,2020,3.1,2
