daily_demand,date_format,Month,cloud_cover,Year,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure
continuous,time,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous
class,meta,,,,,,,,,,
28610.5,21-04-2016 00:00,4,6,2016,4.3,160,11.3,11.4,5.9,0,102380
29441.9,22-04-2016 00:00,4,8,2016,0,67,11.2,9.7,8.1,5.8,102140
25482.9,23-04-2016 00:00,4,5,2016,7.4,207,10.3,7.5,3.8,0.2,102070
25397.9,24-04-2016 00:00,4,7,2016,2.9,140,12.1,6.7,3.1,0,102010
29530.1,25-04-2016 00:00,4,8,2016,1.5,113,10.6,8.8,5.5,0.8,101070
29280.7,26-04-2016 00:00,4,4,2016,8.3,223,11.7,6.6,2.6,0.2,100840
30444.2,27-04-2016 00:00,4,4,2016,8.7,229,12.6,6.5,1.3,0,101230
30325.6,28-04-2016 00:00,4,4,2016,8.2,224,12.2,6.4,0.1,1.4,101300
28454.6,29-04-2016 00:00,4,4,2016,7.7,218,14.3,8.4,4.7,1.2,101090
24252.2,05-01-2016 00:00,5,3,2016,11.1,265,18.4,9.2,2,0,102750
24703.2,05-02-2016 00:00,5,7,2016,1.7,123,15.7,14.2,9.9,0.4,102080
27703.9,05-03-2016 00:00,5,3,2016,8.5,234,17.4,10,4.2,0,102560
26747.6,05-06-2016 00:00,5,2,2016,10.4,262,23.9,15.8,8.2,0,101070
23232,05-07-2016 00:00,5,6,2016,6.3,206,26.8,18.4,12.8,0,100670
25927.5,05-09-2016 00:00,5,5,2016,4.7,183,17.2,19.7,14.5,3.6,100800
27988.9,05-11-2016 00:00,5,7,2016,1.6,126,24.3,16.8,14.7,5.2,100330
25394.6,13-05-2016 00:00,5,6,2016,7.7,232,14.6,14.4,11.2,0,101050
22708.2,14-05-2016 00:00,5,5,2016,7.2,225,17.4,11.1,7.6,0,102010
22382,15-05-2016 00:00,5,4,2016,8.3,242,18.1,11.3,5.2,0,102220
26213,16-05-2016 00:00,5,2,2016,11.5,286,17.8,13.4,8.6,0,102080
26566.2,17-05-2016 00:00,5,5,2016,4.5,185,14.2,12.8,7.9,0,101620
27409.5,18-05-2016 00:00,5,8,2016,0,78,19,12.8,11.3,7.4,100500
27080.4,19-05-2016 00:00,5,8,2016,1.3,123,19.2,14.4,9.9,0,101140
25835.6,20-05-2016 00:00,5,7,2016,2.9,158,18.3,16.2,13.1,0,101420
23381,21-05-2016 00:00,5,8,2016,0.3,95,18.8,15.4,12.6,0.2,100880
22712.4,22-05-2016 00:00,5,6,2016,5.4,203,19.7,14.9,11,3.2,100790
26004.9,23-05-2016 00:00,5,4,2016,8.9,256,17.2,14.6,9.5,1,101770
25734.7,24-05-2016 00:00,5,2,2016,9.7,268,14.7,12.4,7.5,0,102130
27968.7,25-05-2016 00:00,5,8,2016,0,81,21.2,11.8,9,0,101780
27430.8,26-05-2016 00:00,5,4,2016,10.5,280,22.2,14.4,7.7,0,101610
26137.6,27-05-2016 00:00,5,5,2016,7.3,235,21,16.6,11,0,101670
22449.3,28-05-2016 00:00,5,3,2016,6.6,225,19.2,15.6,10.3,0,101520
20735.6,29-05-2016 00:00,5,5,2016,4.6,192,18,14.2,9.3,0,101360
21624.2,30-05-2016 00:00,5,8,2016,0,82,12.9,14.6,11.3,0.2,101580
25306,31-05-2016 00:00,5,8,2016,0,82,13.8,12.2,11.5,12.2,101650
26689.6,06-01-2016 00:00,6,8,2016,0,79,13.7,12.6,11.3,0,102140
25791.9,06-02-2016 00:00,6,8,2016,0.1,88,14.5,12,10.2,0,102080
26361.5,06-03-2016 00:00,6,8,2016,0,80,19.2,11.8,9,0,101770
23637.8,06-04-2016 00:00,6,7,2016,0,80,24.2,14.6,9.9,0,101740
21587.4,06-05-2016 00:00,6,3,2016,9.1,265,25,18,11.7,0,102060
26849.7,06-08-2016 00:00,6,6,2016,4.2,190,23.2,20.6,15.2,1.4,102370
26457,06-09-2016 00:00,6,4,2016,8.3,255,24,18.2,13.2,0,102140
26971.5,06-10-2016 00:00,6,7,2016,3.1,169,22.5,18.8,13.6,0,101360
23882.3,06-11-2016 00:00,6,7,2016,1.2,127,21.5,19.4,16.2,0.2,101060
23245.1,06-12-2016 00:00,6,7,2016,1.1,124,19.2,17.7,13.9,5,100690
27307.9,13-06-2016 00:00,6,7,2016,0.7,113,19.1,16.5,13.8,3.4,100220
27122.1,14-06-2016 00:00,6,8,2016,0.7,113,20.5,16.2,13.4,3,99660
27176.6,15-06-2016 00:00,6,6,2016,6.8,234,18,16.2,11.9,3.4,99680
26515.1,17-06-2016 00:00,6,7,2016,2.1,149,17.7,16.6,12.8,3,100750
23299.8,18-06-2016 00:00,6,7,2016,0.5,107,20.2,14.8,12,0,101950
22337,19-06-2016 00:00,6,6,2016,5.4,211,22.7,15.8,11.5,9.4,102270
26157.9,20-06-2016 00:00,6,6,2016,4.2,191,21.7,18.9,15.1,3.6,101370
26330.4,21-06-2016 00:00,6,7,2016,5.7,216,22.5,17.8,14,0,101700
27473,23-06-2016 00:00,6,8,2016,0,81,22.6,18.7,16.3,5.6,101590
25429,24-06-2016 00:00,6,4,2016,8.3,256,20.3,17,11.3,0,101780
22676.5,25-06-2016 00:00,6,5,2016,7,236,21.2,16,11.8,1.4,101690
22212.4,26-06-2016 00:00,6,7,2016,0,81,21.7,16.6,11.9,1.2,101770
25126.9,27-06-2016 00:00,6,7,2016,3.3,173,21.4,18,14.3,0,101750
27065.3,28-06-2016 00:00,6,6,2016,7.3,240,17.2,16.1,10.8,2,101390
26886.2,29-06-2016 00:00,6,7,2016,1.7,139,20.5,14,10.9,2.2,100880
26419.4,30-06-2016 00:00,6,8,2016,1.9,144,19.9,16.9,13.3,0.8,100900
24720.1,07-01-2016 00:00,7,6,2016,2.8,163,20.6,17.1,14.3,1.2,100880
20915.6,07-02-2016 00:00,7,3,2016,10.1,279,21.6,15.6,10.5,0.2,101360
21304.9,07-03-2016 00:00,7,3,2016,7.7,245,21.3,15.9,10.2,0,101850
25956.3,07-04-2016 00:00,7,4,2016,5.2,206,21.6,16.2,11,0,101860
25422.4,07-05-2016 00:00,7,6,2016,5.9,217,22.6,18.2,14.7,0,101780
25831.7,07-06-2016 00:00,7,5,2016,8.6,257,23.6,16.6,10.5,0,102260
26318.3,07-07-2016 00:00,7,7,2016,6.6,227,23.1,19,14.5,0,101940
24980.4,07-08-2016 00:00,7,6,2016,2.5,155,23.2,19,14.9,0,101640
22489.1,07-09-2016 00:00,7,7,2016,1.8,140,23.5,19.1,15,0,101720
21148.6,07-10-2016 00:00,7,6,2016,5.3,206,22,20.3,17.1,0.2,100880
25018.4,07-11-2016 00:00,7,6,2016,2.1,146,19.2,18.7,15.4,1,100790
26662.7,07-12-2016 00:00,7,6,2016,6.1,217,20,15.8,12.4,5.4,101230
25857.6,13-07-2016 00:00,7,8,2016,4,182,22,16.2,12.4,2,101820
25525.4,14-07-2016 00:00,7,4,2016,8.9,258,21.1,16.7,11.4,0,102400
25795.2,15-07-2016 00:00,7,6,2016,3,163,27,15.9,10.7,0,102630
22489.6,16-07-2016 00:00,7,7,2016,4.5,190,27.6,21.6,16.3,0,102460
26721.9,21-07-2016 00:00,7,5,2016,4.8,192,23.9,19.8,14,0.4,101610
26209.9,22-07-2016 00:00,7,7,2016,0.7,106,28.6,20.6,17.2,0.6,101850
22283.9,24-07-2016 00:00,7,6,2016,4.9,192,24.7,20.2,14.7,0.2,101890
24973.7,25-07-2016 00:00,7,5,2016,9.2,254,23.1,19.4,14,0,101940
25811.2,26-07-2016 00:00,7,4,2016,6.2,211,25.6,18.1,13.1,3.2,102080
25516,27-07-2016 00:00,7,8,2016,2.6,149,23.1,21.2,16.9,0,101550
26015.3,28-07-2016 00:00,7,6,2016,4.8,187,23.5,18.9,14.7,1.2,101400
25455.8,29-07-2016 00:00,7,8,2016,1.3,119,22.4,19.8,16.2,0.4,101110
22084.3,30-07-2016 00:00,7,7,2016,1.3,119,22.4,19.2,16,0,101360
20857.1,31-07-2016 00:00,7,6,2016,4.6,182,19.2,18,13.7,0,101700
26490.9,08-02-2016 00:00,8,8,2016,0,71,24.7,18,14.1,0.2,101000
23784.7,08-03-2016 00:00,8,6,2016,4.7,181,23.5,21.5,18.3,0,100770
24348.6,08-04-2016 00:00,8,6,2016,2,132,24.1,19.3,15.1,0,100980
24562.6,08-05-2016 00:00,8,3,2016,6.5,207,26.4,18.4,12.8,0,101970
19331.4,08-07-2016 00:00,8,4,2016,8.9,238,22.3,22.2,17,0,102340
23571.5,08-08-2016 00:00,8,5,2016,7.2,214,20.8,18.2,14.1,0,102180
24709.5,08-09-2016 00:00,8,3,2016,7.2,213,20.4,15.6,10.4,0,102510
25497.3,08-10-2016 00:00,8,6,2016,3.5,156,24.5,15.6,10.7,0,102490
25132.2,08-11-2016 00:00,8,6,2016,4.9,177,27.7,19.7,14.9,0,102220
21806.3,13-08-2016 00:00,8,5,2016,6.4,197,22.9,20.2,14.5,0,102260
22129.4,14-08-2016 00:00,8,5,2016,4.4,167,24.7,19.6,16.2,0,102530
26268.1,18-08-2016 00:00,8,7,2016,3.8,153,19.2,20.6,15.7,0.2,101030
26147.2,19-08-2016 00:00,8,6,2016,1,99,21.9,18.1,17,2,100660
20908.2,20-08-2016 00:00,8,6,2016,1.9,118,23.5,18.1,14.3,0.6,100660
20770.7,21-08-2016 00:00,8,7,2016,4.8,166,26,19.1,14.7,0.8,101620
25547.7,22-08-2016 00:00,8,6,2016,3.5,144,31,21,16,0,102310
23066.5,27-08-2016 00:00,8,5,2016,2.2,117,21.5,21.2,15.9,0,101560
22110,28-08-2016 00:00,8,6,2016,2.3,118,24.3,19,16.6,2.2,101320
21799.5,29-08-2016 00:00,8,4,2016,6.3,176,27,19.8,15.4,0,102170
26020.9,31-08-2016 00:00,8,3,2016,4.9,155,24.8,18.8,12.7,0,102070
25739.5,09-01-2016 00:00,9,2,2016,9.9,206,20.2,19,13.2,0,102280
26175.4,09-02-2016 00:00,9,7,2016,0,55,21.5,17,13.9,0.2,101900
23332.9,09-03-2016 00:00,9,5,2016,4,134,20.9,16.8,12.1,4.8,101550
22211.7,09-04-2016 00:00,9,7,2016,1.1,86,22.9,18.2,15.5,3,101280
27293.3,09-05-2016 00:00,9,8,2016,0,53,23.9,18.4,13.8,0.2,101930
28144.2,09-06-2016 00:00,9,8,2016,0.2,62,28.4,19.8,15.6,0,102330
28049.8,09-07-2016 00:00,9,5,2016,6.1,155,23.9,23.3,18.2,0,101760
25827.6,09-08-2016 00:00,9,2,2016,8.5,180,24.3,19.4,15,0,101160
25452.3,09-09-2016 00:00,9,6,2016,3.5,120,19.3,19.8,15.2,0.4,101480
24128.2,09-10-2016 00:00,9,7,2016,0,50,22,18.6,17.9,3.2,101280
20915.4,09-11-2016 00:00,9,0,2016,11.9,208,25.8,15.4,8.7,0,101680
26216.6,09-12-2016 00:00,9,6,2016,3,110,32.8,18.2,10.6,0,101310
26313.5,16-09-2016 00:00,9,7,2016,0.3,59,16.3,16.8,15.9,2.2,101270
23299.3,17-09-2016 00:00,9,8,2016,0,46,20.6,14.6,12.8,0,102030
23194.6,18-09-2016 00:00,9,8,2016,0.8,69,19.6,17,13.4,0,102140
27839.6,19-09-2016 00:00,9,8,2016,0.6,64,19,16.3,13,1.8,102170
28168.3,20-09-2016 00:00,9,8,2016,0,44,22.1,16.6,14.3,0,102020
27867.6,21-09-2016 00:00,9,6,2016,4.8,121,20.8,18.5,14.9,0,101810
26366.9,22-09-2016 00:00,9,6,2016,2.5,92,20.7,17.6,14.3,0,101920
25654.4,23-09-2016 00:00,9,2,2016,9.7,166,23.2,14.8,8.9,0,102410
22265.3,24-09-2016 00:00,9,3,2016,4.9,118,21,16.5,9.8,1.6,101700
21828.1,25-09-2016 00:00,9,3,2016,6.4,132,18.7,18,15.1,0,101470
27696.5,26-09-2016 00:00,9,5,2016,0.8,62,19.6,14.2,9.6,0.8,102200
27419.4,27-09-2016 00:00,9,6,2016,0.2,48,23.2,14.4,9.1,0,102250
26568,28-09-2016 00:00,9,5,2016,4.1,104,20.3,17.6,12.1,1.2,102370
25802.6,29-09-2016 00:00,9,6,2016,3.8,100,19.7,17.7,15.1,0.4,101510
26381.3,30-09-2016 00:00,9,5,2016,6.8,128,16.1,15.4,11.2,2.6,101230
25014.2,10-01-2016 00:00,10,6,2016,2.2,78,17.6,12.6,9.2,3.2,100650
23343.3,10-02-2016 00:00,10,4,2016,7,127,18.5,13.3,9,0,101680
27260.5,10-03-2016 00:00,10,0,2016,10.3,152,19,12,5.4,0,102870
27293.3,10-04-2016 00:00,10,1,2016,9.1,141,17.7,14.4,9.8,0,103000
26514.8,10-05-2016 00:00,10,1,2016,10.2,148,16.2,14.5,11.3,0,102950
28229.4,10-06-2016 00:00,10,6,2016,2.3,75,15.5,12.5,8.8,0,102540
29355.9,10-07-2016 00:00,10,8,2016,0,35,17,13.4,11.3,0,102250
26078.2,10-08-2016 00:00,10,8,2016,0.5,47,16,14.5,12,0,102600
24739.7,10-09-2016 00:00,10,5,2016,5.3,101,14.4,12.3,8.6,0.2,102800
28765.2,10-10-2016 00:00,10,2,2016,7.1,115,16.8,10.1,5.8,0,102620
29301.7,10-11-2016 00:00,10,3,2016,6.3,107,16,10.8,4.9,2,102290
29169.3,10-12-2016 00:00,10,7,2016,3.3,79,13.8,12.6,9.1,3.2,102020
29430.2,13-10-2016 00:00,10,7,2016,2.8,73,15.2,11.1,8.4,0,101290
29290.9,14-10-2016 00:00,10,8,2016,0.8,48,18.2,12.1,9,0,100620
26357.9,15-10-2016 00:00,10,5,2016,2.2,65,18.4,13.4,8.7,7.8,100670
24859,16-10-2016 00:00,10,4,2016,3.4,76,17.7,12.8,7.3,2.8,101210
28309.9,17-10-2016 00:00,10,4,2016,4.7,86,14.4,13.7,9.7,1.8,101820
28901.3,18-10-2016 00:00,10,3,2016,3.7,76,13.5,11.8,9.1,0,101980
29704.6,19-10-2016 00:00,10,7,2016,1.5,53,14.9,11.2,9,0,102130
30219.9,20-10-2016 00:00,10,6,2016,1.8,56,13.6,11.6,8.2,0,102120
29887.3,21-10-2016 00:00,10,6,2016,1.1,47,14.6,10.4,7.3,0,102010
26508.3,22-10-2016 00:00,10,5,2016,1.8,54,13.8,9.8,5,0,101650
25303.5,23-10-2016 00:00,10,5,2016,4.7,79,13.3,10,6.2,0,101180
30557.5,24-10-2016 00:00,10,8,2016,0,26,14.1,11.4,9.5,0.2,101310
30888.9,25-10-2016 00:00,10,8,2016,0.3,33,16.5,11.8,9.6,0.2,102270
30061,26-10-2016 00:00,10,6,2016,2.1,54,16.5,13,9.4,0,102840
29551.1,27-10-2016 00:00,10,6,2016,2.8,59,17.2,12.2,7.8,0,103190
29625,28-10-2016 00:00,10,6,2016,3.3,62,15.3,13.5,9.8,0,103390
27290,29-10-2016 00:00,10,7,2016,0,24,12.1,13.8,12.2,0,103450
26486.4,30-10-2016 00:00,10,7,2016,0,23,20,10,8,0.2,103060
29681.8,31-10-2016 00:00,10,4,2016,5,72,12.6,14.4,8.7,0,102700
31367.2,11-01-2016 00:00,11,6,2016,0,22,11.2,9.4,6.3,0,102430
31203.2,11-02-2016 00:00,11,1,2016,7.5,85,12.2,7.2,3.3,0,102500
32430.5,11-03-2016 00:00,11,5,2016,3.7,60,11.5,6.9,1.6,0.6,102130
31990.5,11-04-2016 00:00,11,7,2016,0,21,9.5,7.6,3.8,5.6,100980
27727.5,11-05-2016 00:00,11,4,2016,1,36,7.9,5.6,1.8,0,100610
27951.2,11-06-2016 00:00,11,3,2016,4.9,65,8.3,4.8,1.6,1.6,100660
32477.7,11-07-2016 00:00,11,4,2016,2.8,50,6.6,6.1,3.9,0,101190
34229,11-09-2016 00:00,11,7,2016,1.4,37,11.4,5.6,1.7,0.4,100020
33082.3,11-10-2016 00:00,11,6,2016,1.5,38,11.5,7.3,3.2,1,100750
32645,11-11-2016 00:00,11,2,2016,6.5,70,10.6,7.2,2.8,3.8,102080
29857.4,11-12-2016 00:00,11,8,2016,0,19,11.4,6.6,2.7,5.2,101690
28732.8,13-11-2016 00:00,11,2,2016,6.3,67,13.8,8.4,5.4,0,102680
32526.8,14-11-2016 00:00,11,8,2016,0,18,16,9.4,5,0.2,102960
32180,15-11-2016 00:00,11,8,2016,0.1,20,14.4,12.2,8.5,0.2,102540
30861.5,16-11-2016 00:00,11,6,2016,4.2,53,13.9,13,11.5,4.8,101550
31961.4,17-11-2016 00:00,11,7,2016,1.2,32,8.6,10.4,7,0.8,100070
32881.6,18-11-2016 00:00,11,4,2016,2.8,43,9,5.8,3.1,0,99580
34231.4,22-11-2016 00:00,11,7,2016,1.5,32,10.3,10.2,7.9,0,99950
34381.5,23-11-2016 00:00,11,8,2016,0.1,18,10.5,7.2,4,0,101710
33352.4,24-11-2016 00:00,11,7,2016,0,15,11,8.6,6.7,0,102290
32918.7,25-11-2016 00:00,11,0,2016,6,56,9.4,8.2,5.4,0,102200
31168.8,26-11-2016 00:00,11,4,2016,2.7,38,8.6,6.1,2.8,0.2,102110
30040.4,27-11-2016 00:00,11,7,2016,0.2,19,8.9,6.2,3.8,0,102500
33838,28-11-2016 00:00,11,3,2016,6.1,55,7.2,7.4,5.8,0,103000
35759.7,12-02-2016 00:00,12,8,2016,0,13,9.5,3.4,-1.3,0.2,102690
31695.5,12-03-2016 00:00,12,5,2016,2.7,34,8.2,7.5,5.5,0,102550
36235.7,12-06-2016 00:00,12,8,2016,0,13,13.2,6.2,1.1,0,102710
33045.4,12-07-2016 00:00,12,8,2016,0.3,17,13.4,9.2,5.2,0,102630
33392.8,12-08-2016 00:00,12,8,2016,0,13,14.9,11.2,9.1,0,102560
31982.7,12-09-2016 00:00,12,6,2016,1.7,27,13.6,13.1,11.3,0,102550
30015.1,12-10-2016 00:00,12,8,2016,0,12,10.3,12,10.4,4.4,102090
29074,12-11-2016 00:00,12,2,2016,4.7,41,11.4,6.9,3.5,0.2,102470
34906.1,12-12-2016 00:00,12,8,2016,0,12,13.3,6.7,2,0.8,102250
34408.4,13-12-2016 00:00,12,8,2016,0.1,14,13.9,10.1,6.9,0.2,102000
32898.1,14-12-2016 00:00,12,2,2016,3.9,37,11.5,10.1,6.3,0,101980
33871.4,15-12-2016 00:00,12,7,2016,0,12,10.5,8,4.5,0,101900
33370,16-12-2016 00:00,12,8,2016,0,12,7.9,9,7.4,0,102490
30716.9,17-12-2016 00:00,12,9,2016,0,12,7.5,5.8,3.8,0,103760
30047.9,18-12-2016 00:00,12,8,2016,0,12,7,6.8,6,0,103620
34585.1,19-12-2016 00:00,12,8,2016,0,12,9.8,5.8,4.5,0.8,102740
33562.6,20-12-2016 00:00,12,5,2016,3.6,36,12.1,6.7,3.6,0,102120
33133.1,21-12-2016 00:00,12,8,2016,0,12,10.7,8,4,0.4,101940
32250.5,22-12-2016 00:00,12,1,2016,3.9,37,11.5,6.7,2.7,0,102740
30429.5,23-12-2016 00:00,12,6,2016,0,12,11.5,7.3,3.1,1.4,102600
27009.2,24-12-2016 00:00,12,4,2016,0,12,13.5,8.2,5,0,102620
23625.1,25-12-2016 00:00,12,8,2016,0,12,8.6,10.2,6.8,1,102350
24249.3,26-12-2016 00:00,12,3,2016,4.5,40,6.8,7,5.4,0,103160
28352.8,31-12-2016 00:00,12,8,2016,0,13,10.1,4.6,0.4,0.4,103090
27080,01-01-2017 00:00,1,8,2017,0,13,5.5,7.5,4.8,6.4,101860
34647,01-04-2017 00:00,1,5,2017,0,13,6.2,3.9,-0.9,0,102570
31626.2,01-07-2017 00:00,1,8,2017,0,13,9.8,6.2,1.5,0,103210
30309.7,01-08-2017 00:00,1,8,2017,0,13,9.9,8.7,7.5,1.4,103210
33324.6,01-09-2017 00:00,1,7,2017,0,14,10.1,8.7,7.5,3,101930
34039,01-10-2017 00:00,1,5,2017,1.4,27,11.2,6.1,2.1,0,101120
32682.8,01-11-2017 00:00,1,6,2017,1,24,6.8,8.3,5.4,0,101120
34623.9,13-01-2017 00:00,1,4,2017,1.5,29,5,3.5,0.5,0.2,100930
31350.6,15-01-2017 00:00,1,7,2017,0,15,5.1,5,1,5.8,102280
35477.8,16-01-2017 00:00,1,8,2017,0,15,6.6,4.8,4.4,2.2,102770
37274.1,26-01-2017 00:00,1,6,2017,0,17,8.4,0.3,-0.9,0,102010
36871.6,27-01-2017 00:00,1,6,2017,0.6,26,10.7,3,-2.4,0,101070
31496.3,28-01-2017 00:00,1,6,2017,2.4,42,10,6.1,1.5,1,101010
35173,30-01-2017 00:00,1,8,2017,0,19,10.6,6.7,4.7,1,101090
35037.9,31-01-2017 00:00,1,8,2017,0,19,11.9,8.1,5.5,2.8,101290
33851.2,02-01-2017 00:00,2,8,2017,0.1,22,11.4,8.8,5.7,1.6,100660
32107.3,02-02-2017 00:00,2,8,2017,0,20,10.8,10.2,9.1,1.8,99720
32066,02-03-2017 00:00,2,7,2017,2,43,10,8.7,6.5,2.4,99480
30181.5,02-04-2017 00:00,2,4,2017,2.8,50,5.6,6,1.9,0.6,99730
30802.8,02-05-2017 00:00,2,7,2017,0,21,7.5,4.2,2.7,0,100360
35176.4,02-06-2017 00:00,2,5,2017,1.8,43,10.8,3.5,-0.5,7.4,101730
34280.4,02-07-2017 00:00,2,7,2017,4.8,66,5.2,5.8,0.8,0,101430
35735,02-08-2017 00:00,2,8,2017,0,22,2.7,4.4,3.6,0,102620
33108.2,02-11-2017 00:00,2,8,2017,0,23,6.1,1.6,0.6,0.8,102260
31237.8,02-12-2017 00:00,2,8,2017,0,24,10.5,3.4,0.7,0,102240
32830.5,13-02-2017 00:00,2,2,2017,7.6,91,12.9,6.2,1.9,0,102180
34499.2,14-02-2017 00:00,2,5,2017,1.3,44,11.8,7.6,2.3,0,102320
33830.5,15-02-2017 00:00,2,7,2017,0.1,28,12.3,8,4.1,1.4,102780
32243.9,16-02-2017 00:00,2,6,2017,2.5,57,13.5,8.6,4.8,0.2,102960
32407.9,17-02-2017 00:00,2,5,2017,4.1,72,12.9,10.3,7.1,0,102790
28491.3,18-02-2017 00:00,2,5,2017,3,63,12.9,9.2,5.6,0,102530
27863.4,19-02-2017 00:00,2,6,2017,0.9,43,18.1,8,3.1,0,102250
30295,20-02-2017 00:00,2,6,2017,2.2,58,13.6,13,7.9,1.6,101890
31026,21-02-2017 00:00,2,8,2017,0,28,14,11.7,9.8,0,101610
30725,22-02-2017 00:00,2,8,2017,0,28,11.2,12.3,10.6,2.2,100850
30917.6,23-02-2017 00:00,2,7,2017,3.3,71,9.8,10,8.8,0,99840
31516,24-02-2017 00:00,2,2,2017,5.6,92,10.7,6.2,2.7,0,101610
28260.9,25-02-2017 00:00,2,8,2017,0,30,12.7,7.8,4.8,1.4,101370
26955.4,26-02-2017 00:00,2,8,2017,0.3,38,9,10.4,8.2,7.4,100590
32410.4,27-02-2017 00:00,2,7,2017,0.8,47,8,8.2,7.4,6.6,99020
33085.4,03-01-2017 00:00,3,7,2017,0.1,39,11.7,6.2,3.2,0.6,99830
31010.7,03-02-2017 00:00,3,3,2017,6.9,121,11.5,8.3,4.9,1,100830
32958.7,03-03-2017 00:00,3,7,2017,0,36,12.3,8.2,4.8,5,99890
28116.9,03-04-2017 00:00,3,6,2017,4.1,97,11.2,9.6,6.8,1.6,98940
27967.1,03-05-2017 00:00,3,7,2017,2.3,77,10.7,8.3,5.4,3.2,99140
31961.1,03-06-2017 00:00,3,5,2017,5.1,110,12.1,6.6,2.5,0,100450
32124.1,03-07-2017 00:00,3,7,2017,5.7,117,14.9,8.1,4.1,2.2,101650
31433.1,03-08-2017 00:00,3,8,2017,0.4,51,16.9,10.5,6.1,0.6,101270
29629,03-09-2017 00:00,3,6,2017,7.8,141,12.6,12.8,8.8,0,102050
31094.8,03-10-2017 00:00,3,8,2017,0,40,17.3,9.4,6.2,0,102520
27552.6,03-11-2017 00:00,3,7,2017,2.4,85,12.2,12.9,8.6,0,101820
26895.1,03-12-2017 00:00,3,8,2017,0,41,15.5,10.8,9.4,3.2,101510
29511.7,13-03-2017 00:00,3,2,2017,8.9,158,14.8,10.7,5.9,0,102850
29782.4,14-03-2017 00:00,3,6,2017,0.7,61,18.1,10.9,7.1,0,103240
29390.7,15-03-2017 00:00,3,3,2017,8.3,156,12.5,13,7.9,0,103250
30033.5,16-03-2017 00:00,3,5,2017,0,44,12.1,9.1,5.7,0,102320
28919.5,17-03-2017 00:00,3,6,2017,3,100,14.7,8.1,4.1,0.4,101740
26109.2,18-03-2017 00:00,3,8,2017,0.1,50,16.1,10.8,7,0,101040
24717.8,19-03-2017 00:00,3,8,2017,0.5,61,12.8,13.8,11.6,0.8,100920
29394,20-03-2017 00:00,3,6,2017,0.6,64,12.6,11.7,10.6,1.2,100460
28978.8,21-03-2017 00:00,3,3,2017,7.7,160,11.3,8.2,3.7,0.6,100900
31817.1,22-03-2017 00:00,3,6,2017,3.1,107,11.7,7.9,4.5,5.2,100650
30312.4,23-03-2017 00:00,3,6,2017,1.8,89,13.5,8.5,5.3,0,101520
29546,24-03-2017 00:00,3,5,2017,4.3,125,15.4,10.1,6.7,0,102800
23838.5,26-03-2017 00:00,3,2,2017,8,172,16.2,10.8,5.3,0,102420
29365.8,27-03-2017 00:00,3,3,2017,8,174,17.5,11.2,6.3,0,102200
29689.5,28-03-2017 00:00,3,6,2017,6,152,15.2,11.3,5.1,0,102010
29586.6,29-03-2017 00:00,3,7,2017,0.1,57,21.7,13.1,10.9,0,102170
27555.3,30-03-2017 00:00,3,4,2017,4.9,141,17.2,16.6,11.5,0.2,101840
26717.4,31-03-2017 00:00,3,4,2017,4,130,16.1,14.1,11,0,101010
24943.5,04-01-2017 00:00,4,6,2017,4.7,141,16.5,12.2,8.2,0,100980
24059.1,04-02-2017 00:00,4,2,2017,10.9,216,17.4,11.6,6.6,0,102180
27272.9,04-03-2017 00:00,4,2,2017,9.9,207,14.9,10.7,4,0.2,102520
28812.4,04-04-2017 00:00,4,8,2017,0,56,15.4,11.8,8.7,0,102600
27799.1,04-05-2017 00:00,4,2,2017,9.9,210,17.7,10.3,5.2,0,103100
27804,04-06-2017 00:00,4,1,2017,12,235,17.9,11.8,5.9,0,103060
26321,04-10-2017 00:00,4,5,2017,5.7,166,16.7,11.1,8.4,0,102560
26289.9,04-11-2017 00:00,4,2,2017,12.1,245,17.1,11.2,5.7,0,102710
26573.9,04-12-2017 00:00,4,5,2017,5.1,161,15.4,11.4,5.8,0,101910
27382.7,13-04-2017 00:00,4,4,2017,5.6,169,15.3,10.6,5.8,0,101840
24769.5,14-04-2017 00:00,4,8,2017,0.8,89,15.7,10.8,6.4,0,101690
22129.6,15-04-2017 00:00,4,6,2017,4.5,156,16,12.3,9,0,101840
22536.7,16-04-2017 00:00,4,6,2017,3.9,147,12.5,10.9,5.8,0.6,102190
24158.9,17-04-2017 00:00,4,7,2017,0.3,77,13.2,10.2,7.8,0,102300
26384,18-04-2017 00:00,4,2,2017,10.5,238,14.5,8.9,4.6,0,103100
28273.7,20-04-2017 00:00,4,7,2017,3.5,145,15.7,10.8,5.9,0.4,103580
27549.9,21-04-2017 00:00,4,7,2017,0,66,17.3,11.5,7.3,0,103170
23758.4,22-04-2017 00:00,4,4,2017,5.4,177,16.8,12.9,8.6,0,102850
23048.8,23-04-2017 00:00,4,5,2017,7.6,209,13.6,11.9,7.1,0,102590
27371.4,24-04-2017 00:00,4,6,2017,2,122,11.8,9.2,4.8,0.2,101610
27727.3,25-04-2017 00:00,4,3,2017,8.9,228,11.1,6,0.3,0.2,101420
28739.1,26-04-2017 00:00,4,4,2017,5,175,11.1,6.7,2.2,1.4,101830
29733.5,27-04-2017 00:00,4,5,2017,4.9,174,15,5.8,0.6,0.2,101910
